image_name,x,y,z,heading_rad,label
001785.png,0.287,1.4823,0.0031,0.1669,t_junction
001786.png,0.287,1.4823,0.0031,0.1669,t_junction
001787.png,0.287,1.4823,0.0031,0.1669,t_junction
001788.png,0.287,1.4823,0.0031,0.1669,t_junction
001789.png,0.2871,1.4823,0.0031,0.1621,t_junction
001790.png,0.2885,1.4825,0.0031,0.1209,t_junction
001791.png,0.2906,1.4827,0.0031,0.019,t_junction
001792.png,0.2943,1.4825,0.0031,-0.1512,t_junction
001793.png,0.2978,1.4816,0.0031,-0.3933,t_junction
001794.png,0.3006,1.4801,0.0031,-0.6943,t_junction
001795.png,0.3024,1.4782,0.0031,-1.03,t_junction
001796.png,0.3034,1.4755,0.0031,-1.4486,t_junction
001797.png,0.3034,1.4736,0.0031,-1.7946,t_junction
001798.png,0.3032,1.473,0.0031,-2.1342,t_junction
001799.png,0.3027,1.4725,0.0031,-2.4635,t_junction
001800.png,0.3023,1.4722,0.0031,-2.7845,t_junction
001801.png,0.3027,1.4723,0.0031,-3.0998,t_junction
001802.png,0.303,1.4722,0.0031,2.8759,t_junction
001803.png,0.3026,1.4724,0.0031,2.5715,t_junction
001804.png,0.3021,1.4728,0.0031,2.2672,t_junction
001805.png,0.302,1.473,0.0031,1.9671,t_junction
001806.png,0.3018,1.4737,0.0031,1.6104,t_junction
001807.png,0.3018,1.4739,0.0031,1.3123,t_junction
001808.png,0.3016,1.4735,0.0031,1.0146,t_junction
001809.png,0.3016,1.4734,0.0031,0.7171,t_junction
001810.png,0.3014,1.4732,0.0031,0.4203,t_junction
001811.png,0.3019,1.4734,0.0031,0.1239,t_junction
001812.png,0.3026,1.4734,0.0031,-0.1735,t_junction
001813.png,0.3033,1.4732,0.0031,-0.4686,t_junction
001814.png,0.3037,1.4729,0.0031,-0.7635,t_junction
001815.png,0.3038,1.4728,0.0031,-1.0607,t_junction
001816.png,0.3037,1.4732,0.0031,-1.4135,t_junction
001817.png,0.3037,1.4735,0.0031,-1.7052,t_junction
001818.png,0.3038,1.4739,0.0031,-1.9968,t_junction
001819.png,0.3039,1.4741,0.0031,-2.2891,t_junction
001820.png,0.3037,1.4739,0.0031,-2.5819,t_junction
001821.png,0.3036,1.4738,0.0031,-2.8816,t_junction
001822.png,0.3044,1.4739,0.0031,3.1012,t_junction
001823.png,0.3052,1.4738,0.0031,2.8018,t_junction
001824.png,0.306,1.4734,0.0031,2.5059,t_junction
001825.png,0.307,1.4725,0.0031,2.2144,t_junction
001826.png,0.3075,1.4716,0.0031,1.8625,t_junction
001827.png,0.3075,1.4715,0.0031,1.5656,t_junction
001828.png,-0.881,-0.3232,0.0031,0.0196,crossroad
001829.png,-0.8846,-0.3232,0.0031,0.0148,crossroad
001830.png,-0.8881,-0.3233,0.0031,0.0101,crossroad
001831.png,-0.8916,-0.3233,0.0031,0.0054,crossroad
001832.png,-0.8952,-0.3233,0.0031,0.0007,crossroad
001833.png,-0.8987,-0.3233,0.0031,-0.004,crossroad
001834.png,-0.9023,-0.3233,0.0031,-0.0087,crossroad
001835.png,-0.9058,-0.3233,0.0031,-0.0134,crossroad
001836.png,-0.9093,-0.3232,0.0031,-0.0181,crossroad
001837.png,-0.9129,-0.3231,0.0031,-0.0228,crossroad
001838.png,-0.9164,-0.3231,0.0031,-0.0276,crossroad
001839.png,-0.9185,-0.323,0.0031,-0.0252,crossroad
001840.png,-0.9172,-0.323,0.0031,-0.003,crossroad
001841.png,-0.9134,-0.3229,0.0031,0.063,crossroad
001842.png,-0.9092,-0.3225,0.0031,0.1912,crossroad
001843.png,-0.9048,-0.3212,0.0031,0.4431,crossroad
001844.png,-0.9028,-0.32,0.0031,0.725,crossroad
001845.png,-0.9013,-0.3182,0.0031,1.1158,crossroad
001846.png,-0.9009,-0.3169,0.0031,1.461,crossroad
001847.png,-0.9009,-0.316,0.0031,1.8081,crossroad
001848.png,-0.901,-0.3159,0.0031,2.1459,crossroad
001849.png,-0.9006,-0.3162,0.0031,2.4745,crossroad
001850.png,-0.8992,-0.317,0.0031,2.7899,crossroad
001851.png,-0.8974,-0.3174,0.0031,3.0977,crossroad
001852.png,-0.8955,-0.3173,0.0031,-2.883,crossroad
001853.png,-0.8939,-0.3166,0.0031,-2.5862,crossroad
001854.png,-0.8929,-0.3159,0.0031,-2.38,crossroad
001855.png,-0.8925,-0.3155,0.0031,-2.3103,crossroad
001856.png,-0.8925,-0.3155,0.0031,-2.2814,crossroad
001857.png,-0.8925,-0.3155,0.0031,-2.2756,crossroad
001858.png,-0.8925,-0.3155,0.0031,-2.2756,crossroad
001859.png,-0.8925,-0.3155,0.0031,-2.2756,crossroad
001860.png,-0.8925,-0.3155,0.0031,-2.2756,crossroad
001861.png,-0.8931,-0.3162,0.0031,-2.2873,crossroad
001862.png,-0.8943,-0.3175,0.0031,-2.3348,crossroad
001863.png,-0.8963,-0.3194,0.0031,-2.4818,crossroad
001864.png,-0.898,-0.3205,0.0031,-2.6665,crossroad
001865.png,-0.8997,-0.3212,0.0031,-2.922,crossroad
001866.png,-0.9008,-0.3213,0.0031,3.0524,crossroad
001867.png,-0.9015,-0.3212,0.0031,2.7161,crossroad
001868.png,-0.9021,-0.3208,0.0031,2.3717,crossroad
001869.png,-0.9023,-0.3206,0.0031,2.0312,crossroad
001870.png,-0.9024,-0.3202,0.0031,1.6977,crossroad
001871.png,-0.9024,-0.32,0.0031,1.3736,crossroad
001872.png,-0.9022,-0.3194,0.0031,1.0584,crossroad
001873.png,-0.902,-0.3191,0.0031,0.7628,crossroad
001874.png,-0.9019,-0.319,0.0031,0.5903,crossroad
001875.png,-0.9019,-0.319,0.0031,0.5333,crossroad
001876.png,-0.9009,-0.3184,0.0031,0.5108,crossroad
001877.png,-0.8981,-0.3169,0.0031,0.4983,crossroad
001878.png,-0.8924,-0.3137,0.0031,0.5029,crossroad
001879.png,-0.8824,-0.3081,0.0031,0.5264,crossroad
001880.png,0.2874,0.3271,0.0031,-1.3425,crossroad
001881.png,0.2874,0.3269,0.0031,-1.3496,crossroad
001882.png,0.2875,0.3266,0.0031,-1.3567,crossroad
001883.png,0.2875,0.3263,0.0031,-1.3624,crossroad
001884.png,0.2875,0.3263,0.0031,-1.3624,crossroad
001885.png,0.2875,0.3263,0.0031,-1.3624,crossroad
001886.png,0.2875,0.3263,0.0031,-1.3624,crossroad
001887.png,0.2876,0.3262,0.0031,-1.3621,crossroad
001888.png,0.2884,0.3225,0.0031,-1.3618,crossroad
001889.png,0.2912,0.3088,0.0031,-1.3645,crossroad
001890.png,0.2969,0.2815,0.0031,-1.3654,crossroad
001891.png,0.2872,-0.2768,0.0031,-2.3664,crossroad
001892.png,0.2793,-0.284,0.0031,-2.4711,crossroad
001893.png,-0.2793,0.2784,0.0031,2.5017,crossroad
001894.png,-0.2921,0.2879,0.0031,2.5057,crossroad
001895.png,-0.293,0.2886,0.0031,2.5055,crossroad
001896.png,-0.2937,0.2891,0.0031,2.5054,crossroad
001897.png,-0.2945,0.2896,0.0031,2.5053,crossroad
001898.png,-0.2952,0.2902,0.0031,2.5052,crossroad
001899.png,-0.2959,0.2907,0.0031,2.5051,crossroad
001900.png,-0.2967,0.2913,0.0031,2.5049,crossroad
001901.png,-0.2972,0.2916,0.0031,2.5033,crossroad
001902.png,-0.2978,0.2921,0.0031,2.4836,crossroad
001903.png,-0.2986,0.2928,0.0031,2.414,crossroad
001904.png,-0.2993,0.2934,0.0031,2.2775,crossroad
001905.png,-0.2997,0.2941,0.0031,2.0176,crossroad
001906.png,-0.2999,0.2945,0.0031,1.7312,crossroad
001907.png,-0.2999,0.2942,0.0031,1.4074,crossroad
001908.png,-0.3,0.2938,0.0031,1.0664,crossroad
001909.png,-0.2999,0.2939,0.0031,0.7228,crossroad
001910.png,-0.2996,0.2941,0.0031,0.3157,crossroad
001911.png,-0.299,0.2942,0.0031,-0.013,crossroad
001912.png,-0.298,0.2941,0.0031,-0.3314,crossroad
001913.png,-0.297,0.2936,0.0031,-0.6435,crossroad
001914.png,-0.296,0.2926,0.0031,-1.0083,crossroad
001915.png,-0.2955,0.2916,0.0031,-1.368,crossroad
001916.png,-0.2955,0.2912,0.0031,-1.6619,crossroad
001917.png,-0.2955,0.2911,0.0031,-1.9543,crossroad
001918.png,-0.2957,0.2908,0.0031,-2.2482,crossroad
001919.png,-0.2961,0.2903,0.0031,-2.5431,crossroad
001920.png,-0.2961,0.2903,0.0031,-2.8392,crossroad
001921.png,-0.2959,0.2903,0.0031,-3.1355,crossroad
001922.png,-0.2959,0.2904,0.0031,2.8481,crossroad
001923.png,-0.2956,0.2902,0.0031,2.5481,crossroad
001924.png,-0.2949,0.2896,0.0031,2.1901,crossroad
001925.png,-0.2947,0.2892,0.0031,1.8908,crossroad
001926.png,-0.2947,0.289,0.0031,1.5306,crossroad
001927.png,-0.2948,0.2885,0.0031,1.2309,crossroad
001928.png,-0.295,0.2879,0.0031,0.9321,crossroad
001929.png,-0.2951,0.2878,0.0031,0.6343,crossroad
001930.png,-0.2948,0.288,0.0031,0.3371,crossroad
001931.png,-0.2942,0.2881,0.0031,0.0432,crossroad
001932.png,-0.2937,0.2881,0.0031,-0.2493,crossroad
001933.png,-0.2942,0.2883,0.0031,-0.539,crossroad
001934.png,-0.2947,0.2887,0.0031,-0.8884,crossroad
001935.png,-0.2949,0.2889,0.0031,-1.1795,crossroad
001936.png,-0.295,0.2896,0.0031,-1.4728,crossroad
001937.png,-0.295,0.2907,0.0031,-1.7691,crossroad
001938.png,-0.2948,0.2914,0.0031,-2.0667,crossroad
001939.png,-0.2946,0.2917,0.0031,-2.3675,crossroad
001940.png,-0.2949,0.2915,0.0031,-2.6681,crossroad
001941.png,-0.2954,0.2913,0.0031,-2.97,crossroad
001942.png,-0.2954,0.2913,0.0031,3.0109,crossroad
001943.png,-0.296,0.2915,0.0031,2.7089,crossroad
001944.png,-0.2965,0.2918,0.0031,2.3523,crossroad
001945.png,-0.2967,0.2921,0.0031,2.0535,crossroad
001946.png,-0.2968,0.2925,0.0031,1.7548,crossroad
001947.png,-0.2969,0.2927,0.0031,1.4563,crossroad
001948.png,-0.297,0.2922,0.0031,1.1571,crossroad
001949.png,-0.2993,0.2885,0.0031,0.8602,crossroad
001950.png,-0.3056,0.2828,0.0031,0.5639,crossroad
001951.png,-0.3156,0.2781,0.0031,0.2638,crossroad
001952.png,-0.2984,0.3225,0.0031,1.5335,crossroad
001953.png,-0.3001,0.3114,0.0031,1.2399,crossroad
001954.png,-0.3053,0.3008,0.0031,0.9411,crossroad
001955.png,-0.3134,0.2921,0.0031,0.6426,crossroad
001956.png,-0.3233,0.2864,0.0031,0.3449,crossroad
001957.png,-0.3237,0.2862,0.0031,0.3372,crossroad
001958.png,-0.3244,0.286,0.0031,0.3247,crossroad
001959.png,-0.3249,0.2858,0.0031,0.3157,crossroad
001960.png,-0.3254,0.2856,0.0031,0.3068,crossroad
001961.png,-0.3256,0.2856,0.0031,0.2954,crossroad
001962.png,-0.3244,0.2859,0.0031,0.2663,crossroad
001963.png,-0.3221,0.2865,0.0031,0.1844,crossroad
001964.png,-0.3198,0.2868,0.0031,0.031,crossroad
001965.png,-0.317,0.2866,0.0031,-0.197,crossroad
001966.png,-0.3149,0.286,0.0031,-0.486,crossroad
001967.png,-0.3132,0.2847,0.0031,-0.8083,crossroad
001968.png,-0.3121,0.2833,0.0031,-1.2132,crossroad
001969.png,-0.312,0.2826,0.0031,-1.5531,crossroad
001970.png,-0.312,0.2824,0.0031,-1.8828,crossroad
001971.png,-0.312,0.2822,0.0031,-2.204,crossroad
001972.png,-0.3123,0.282,0.0031,-2.5162,crossroad
001973.png,-0.3131,0.2815,0.0031,-2.8222,crossroad
001974.png,-0.314,0.2814,0.0031,-3.1261,crossroad
001975.png,-0.3147,0.2814,0.0031,2.8564,crossroad
001976.png,-0.315,0.2816,0.0031,2.558,crossroad
001977.png,-0.3154,0.2819,0.0031,2.2615,crossroad
001978.png,-0.3159,0.2828,0.0031,1.9065,crossroad
001979.png,-0.3161,0.2836,0.0031,1.6095,crossroad
001980.png,-0.316,0.2844,0.0031,1.3135,crossroad
001981.png,-0.316,0.2845,0.0031,0.9586,crossroad
001982.png,-0.3159,0.2846,0.0031,0.6617,crossroad
001983.png,-0.3159,0.2846,0.0031,0.36,crossroad
001984.png,-0.3162,0.2845,0.0031,0.0581,crossroad
001985.png,-0.3171,0.2846,0.0031,-0.245,crossroad
001986.png,-0.3183,0.2851,0.0031,-0.5476,crossroad
001987.png,-0.319,0.2856,0.0031,-0.847,crossroad
001988.png,-0.3195,0.2864,0.0031,-1.1414,crossroad
001989.png,-0.3196,0.2866,0.0031,-1.4337,crossroad
001990.png,-0.3196,0.2869,0.0031,-1.7242,crossroad
001991.png,-0.3195,0.2872,0.0031,-2.0147,crossroad
001992.png,-0.3197,0.287,0.0031,-2.3083,crossroad
001993.png,-0.3199,0.2868,0.0031,-2.6065,crossroad
001994.png,-0.3199,0.2868,0.0031,-2.9019,crossroad
001995.png,-0.3194,0.2868,0.0031,3.0848,crossroad
001996.png,-0.3185,0.2866,0.0031,2.7871,crossroad
001997.png,-0.3173,0.286,0.0031,2.4924,crossroad
001998.png,-0.3166,0.2853,0.0031,2.1376,crossroad
001999.png,-0.3164,0.2849,0.0031,1.8378,crossroad
002000.png,-0.3163,0.2848,0.0031,1.5408,crossroad
002001.png,-0.3163,0.2848,0.0031,1.3602,crossroad
002002.png,-0.3163,0.285,0.0031,1.3532,crossroad
002003.png,-0.3163,0.2852,0.0031,1.3463,crossroad
002004.png,-0.3162,0.2854,0.0031,1.3394,crossroad
002005.png,-0.3162,0.2855,0.0031,1.3325,crossroad
002006.png,-0.3161,0.2857,0.0031,1.3256,crossroad
002007.png,-0.3161,0.2859,0.0031,1.3173,crossroad
002008.png,-0.316,0.2861,0.0031,1.309,crossroad
002009.png,-0.316,0.2863,0.0031,1.3021,crossroad
002010.png,-0.3159,0.2864,0.0031,1.2951,crossroad
002011.png,-0.3159,0.2866,0.0031,1.2882,crossroad
002012.png,-0.3158,0.2868,0.0031,1.2813,crossroad
002013.png,-0.3158,0.2869,0.0031,1.2744,crossroad
002014.png,-0.3157,0.2871,0.0031,1.2675,crossroad
002015.png,-0.3157,0.2873,0.0031,1.2606,crossroad
002016.png,-0.3156,0.2874,0.0031,1.2537,crossroad
002017.png,-0.3156,0.2876,0.0031,1.2467,crossroad
002018.png,-0.3155,0.2878,0.0031,1.2371,crossroad
002019.png,-0.3154,0.288,0.0031,1.2301,crossroad
002020.png,-0.3154,0.2882,0.0031,1.2232,crossroad
002021.png,-0.3153,0.2883,0.0031,1.2163,crossroad
002022.png,-0.3153,0.2885,0.0031,1.2094,crossroad
002023.png,-0.3152,0.2887,0.0031,1.2025,crossroad
002024.png,-0.3151,0.2888,0.0031,1.1956,crossroad
002025.png,-0.3151,0.289,0.0031,1.1887,crossroad
002026.png,-0.315,0.2891,0.0031,1.1818,crossroad
002027.png,-0.3149,0.2893,0.0031,1.1748,crossroad
002028.png,-0.3149,0.2895,0.0031,1.1679,crossroad
002029.png,-0.3148,0.2896,0.0031,1.161,crossroad
002030.png,-0.3147,0.2898,0.0031,1.1541,crossroad
002031.png,-0.3147,0.2899,0.0031,1.1472,crossroad
002032.png,-0.3146,0.2901,0.0031,1.1403,crossroad
002033.png,-0.3145,0.2903,0.0031,1.1334,crossroad
002034.png,-0.3144,0.2904,0.0031,1.1264,crossroad
002035.png,-0.3144,0.2906,0.0031,1.1195,crossroad
002036.png,-0.3143,0.2907,0.0031,1.1126,crossroad
002037.png,-0.3142,0.2909,0.0031,1.1057,crossroad
002038.png,-0.3141,0.2911,0.0031,1.0974,crossroad
002039.png,-0.314,0.2912,0.0031,1.0905,crossroad
002040.png,-0.314,0.2914,0.0031,1.0836,crossroad
002041.png,-0.3139,0.2915,0.0031,1.0767,crossroad
002042.png,-0.3138,0.2917,0.0031,1.0698,crossroad
002043.png,-0.3137,0.2918,0.0031,1.0628,crossroad
002044.png,-0.3136,0.292,0.0031,1.0559,crossroad
002045.png,-0.3135,0.2921,0.0031,1.049,crossroad
002046.png,-0.3135,0.2923,0.0031,1.0421,crossroad
002047.png,-0.3134,0.2924,0.0031,1.0352,crossroad
002048.png,-0.3079,-1.4726,0.0031,-2.304,t_junction
002049.png,-0.3089,-1.4737,0.0031,-2.312,t_junction
002050.png,-0.309,-1.4738,0.0031,-2.3118,t_junction
002051.png,-0.3092,-1.474,0.0031,-2.3009,t_junction
002052.png,-0.3103,-1.4754,0.0031,-2.2389,t_junction
002053.png,-0.3117,-1.4773,0.0031,-2.1165,t_junction
002054.png,-0.3128,-1.4794,0.0031,-1.9371,t_junction
002055.png,-0.3135,-1.4819,0.0031,-1.7076,t_junction
002056.png,-0.3136,-1.4837,0.0031,-1.4394,t_junction
002057.png,-0.3131,-1.4854,0.0031,-1.1375,t_junction
002058.png,-0.3121,-1.487,0.0031,-0.8105,t_junction
002059.png,-0.3107,-1.4881,0.0031,-0.4088,t_junction
002060.png,-0.3095,-1.4885,0.0031,-0.0775,t_junction
002061.png,-0.3085,-1.4884,0.0031,0.2476,t_junction
002062.png,-0.3079,-1.4882,0.0031,0.5652,t_junction
002063.png,-0.3073,-1.4877,0.0031,0.8742,t_junction
002064.png,-0.3068,-1.4869,0.0031,1.1822,t_junction
002065.png,-0.3066,-1.486,0.0031,1.485,t_junction
002066.png,-0.3066,-1.4852,0.0031,1.7832,t_junction
002067.png,-0.3068,-1.4846,0.0031,2.0765,t_junction
002068.png,-0.307,-1.4843,0.0031,2.3654,t_junction
002069.png,-0.3073,-1.4841,0.0031,2.7109,t_junction
002070.png,-0.307,-1.4842,0.0031,2.9981,t_junction
002071.png,-0.3063,-1.4842,0.0031,-2.9963,t_junction
002072.png,-0.3054,-1.484,0.0031,-2.702,t_junction
002073.png,-0.3042,-1.4832,0.0031,-2.4064,t_junction
002074.png,-0.3032,-1.482,0.0031,-2.1101,t_junction
002075.png,-0.3031,-1.4819,0.0031,-1.8141,t_junction
002076.png,-0.3031,-1.482,0.0031,-1.5185,t_junction
002077.png,-0.3031,-1.4819,0.0031,-1.2218,t_junction
002078.png,-0.3033,-1.4815,0.0031,-0.9255,t_junction
002079.png,-0.3038,-1.4811,0.0031,-0.5105,t_junction
002080.png,-0.3039,-1.481,0.0031,-0.2129,t_junction
002081.png,-0.304,-1.481,0.0031,0.0827,t_junction
002082.png,-0.3039,-1.481,0.0031,0.3798,t_junction
002083.png,-0.304,-1.481,0.0031,0.678,t_junction
002084.png,-0.3041,-1.4811,0.0031,0.9775,t_junction
002085.png,-0.3038,-1.4806,0.0031,1.2804,t_junction
002086.png,-0.3036,-1.479,0.0031,1.5818,t_junction
002087.png,-0.3038,-1.4771,0.0031,1.883,t_junction
002088.png,-0.3042,-1.4761,0.0031,2.1829,t_junction
002089.png,-0.3044,-1.4758,0.0031,2.4224,t_junction
002090.png,-0.3042,-1.476,0.0031,2.4314,t_junction
002091.png,-0.304,-1.4762,0.0031,2.4403,t_junction
002092.png,-0.3038,-1.4764,0.0031,2.4493,t_junction
002093.png,-0.3036,-1.4765,0.0031,2.4582,t_junction
002094.png,-0.3034,-1.4767,0.0031,2.4672,t_junction
002095.png,-0.3032,-1.4769,0.0031,2.4761,t_junction
002096.png,-0.3029,-1.4771,0.0031,2.4851,t_junction
002097.png,-0.3027,-1.4772,0.0031,2.494,t_junction
002098.png,-0.3025,-1.4774,0.0031,2.503,t_junction
002099.png,-0.3022,-1.4776,0.0031,2.5137,t_junction
